Ship,Alpha,Initial_Bot_Position,Rat_Position,MyBot_Total,MyBot_Attempt_Count,MyBot_Blocked_Sensing,MyBot_Rat_Chase_Count,MyBot_Ping_Count,Rat_Not_Caught
32,0.1,"(8, 17)","(13, 28)",48,1,7,14,20,False
32,0.12,"(8, 17)","(13, 28)",48,1,7,14,20,False
32,0.14,"(8, 17)","(13, 28)",48,1,7,14,20,False
32,0.16,"(8, 17)","(13, 28)",48,1,7,14,20,False
32,0.18,"(8, 17)","(13, 28)",48,1,7,14,20,False
32,0.2,"(8, 17)","(13, 28)",48,1,7,14,20,False
32,0.3,"(8, 17)","(13, 28)",82,1,7,30,38,False
32,0.4,"(8, 17)","(13, 28)",48,1,7,14,20,False
32,0.5,"(8, 17)","(13, 28)",48,1,7,14,20,False
33,0.02,"(8, 25)","(14, 7)",345,2,6,163,170,False
33,0.04,"(8, 25)","(14, 7)",314,2,6,150,152,False
33,0.06,"(8, 25)","(14, 7)",346,2,6,164,170,False
33,0.08,"(8, 25)","(14, 7)",346,2,6,164,170,False
33,0.1,"(8, 25)","(14, 7)",169,2,6,77,80,False
33,0.12,"(8, 25)","(14, 7)",188,2,6,86,90,False
33,0.14,"(8, 25)","(14, 7)",188,2,6,86,90,False
33,0.16,"(8, 25)","(14, 7)",416,2,6,200,204,False
33,0.18,"(8, 25)","(14, 7)",386,2,6,184,190,False
33,0.2,"(8, 25)","(14, 7)",150,2,6,68,70,False
33,0.3,"(8, 25)","(14, 7)",314,2,6,150,152,False
33,0.4,"(8, 25)","(14, 7)",187,2,6,85,90,False
33,0.5,"(8, 25)","(14, 7)",449,2,6,217,220,False
34,0.02,"(8, 21)","(14, 14)",674,1,8,328,330,False
34,0.04,"(8, 21)","(14, 14)",227,1,8,101,110,False
34,0.06,"(8, 21)","(14, 14)",456,1,8,220,220,False
34,0.08,"(8, 21)","(14, 14)",280,1,8,130,134,False
34,0.1,"(8, 21)","(14, 14)",488,1,8,232,240,False
34,0.12,"(8, 21)","(14, 14)",229,1,8,103,110,False
34,0.14,"(8, 21)","(14, 14)",414,1,8,198,200,False
34,0.16,"(8, 21)","(14, 14)",287,1,8,131,140,False
34,0.18,"(8, 21)","(14, 14)",552,1,8,266,270,False
34,0.2,"(8, 21)","(14, 14)",193,1,8,87,90,False
34,0.3,"(8, 21)","(14, 14)",287,1,8,131,140,False
34,0.4,"(8, 21)","(14, 14)",173,1,8,77,80,False
34,0.5,"(8, 21)","(14, 14)",4788,1,8,2382,2390,False
35,0.02,"(8, 17)","(14, 13)",257,2,10,117,120,False
35,0.04,"(8, 17)","(14, 13)",299,2,10,139,140,False
35,0.06,"(8, 17)","(14, 13)",299,2,10,139,140,False
35,0.08,"(8, 17)","(14, 13)",298,2,10,138,140,False
35,0.1,"(8, 17)","(14, 13)",113,2,10,43,50,False
35,0.12,"(8, 17)","(14, 13)",200,2,10,90,90,False
35,0.14,"(8, 17)","(14, 13)",200,2,10,90,90,False
35,0.16,"(8, 17)","(14, 13)",200,2,10,90,90,False
35,0.18,"(8, 17)","(14, 13)",200,2,10,90,90,False
35,0.2,"(8, 17)","(14, 13)",824,2,10,400,404,False
35,0.3,"(8, 17)","(14, 13)",732,2,10,352,360,False
35,0.4,"(8, 17)","(14, 13)",324,2,10,150,154,False
35,0.5,"(8, 17)","(14, 13)",275,2,10,125,130,False
36,0.02,"(8, 24)","(14, 20)",22,0,6,0,10,False
36,0.04,"(8, 24)","(14, 20)",22,0,6,0,10,False
36,0.06,"(8, 24)","(14, 20)",22,0,6,0,10,False
36,0.08,"(8, 24)","(14, 20)",22,0,6,0,10,False
36,0.1,"(8, 24)","(14, 20)",22,0,6,0,10,False
36,0.12,"(8, 24)","(14, 20)",22,0,6,0,10,False
36,0.14,"(8, 24)","(14, 20)",22,0,6,0,10,False
36,0.16,"(8, 24)","(14, 20)",22,0,6,0,10,False
36,0.18,"(8, 24)","(14, 20)",22,0,6,0,10,False
36,0.2,"(8, 24)","(14, 20)",22,0,6,0,10,False
36,0.3,"(8, 24)","(14, 20)",22,0,6,0,10,False
36,0.4,"(8, 24)","(14, 20)",22,0,6,0,10,False
36,0.5,"(8, 24)","(14, 20)",22,0,6,0,10,False
37,0.02,"(9, 8)","(14, 23)",426,2,54,158,160,False
37,0.04,"(9, 8)","(14, 23)",227,2,54,59,60,False
37,0.06,"(9, 8)","(14, 23)",421,2,54,153,160,False
37,0.08,"(9, 8)","(14, 23)",421,2,54,153,160,False
37,0.1,"(9, 8)","(14, 23)",383,2,54,135,140,False
37,0.12,"(9, 8)","(14, 23)",383,2,54,135,140,False
37,0.14,"(9, 8)","(14, 23)",927,2,54,409,410,False
37,0.16,"(9, 8)","(14, 23)",383,2,54,135,140,False
37,0.18,"(9, 8)","(14, 23)",383,2,54,135,140,False
37,0.2,"(9, 8)","(14, 23)",546,2,54,218,220,False
37,0.3,"(9, 8)","(14, 23)",423,2,54,155,160,False
37,0.4,"(9, 8)","(14, 23)",465,2,54,177,180,False
37,0.5,"(9, 8)","(14, 23)",364,2,54,126,130,False
38,0.02,"(8, 20)","(14, 20)",410,1,7,196,200,False
38,0.04,"(8, 20)","(14, 20)",56,1,7,20,22,False
38,0.06,"(8, 20)","(14, 20)",171,1,7,77,80,False
38,0.08,"(8, 20)","(14, 20)",65,1,7,21,30,False
38,0.1,"(8, 20)","(14, 20)",333,1,7,159,160,False
38,0.12,"(8, 20)","(14, 20)",65,1,7,21,30,False
38,0.14,"(8, 20)","(14, 20)",174,1,7,80,80,False
38,0.16,"(8, 20)","(14, 20)",174,1,7,80,80,False
38,0.18,"(8, 20)","(14, 20)",56,1,7,20,22,False
38,0.2,"(8, 20)","(14, 20)",72,1,7,28,30,False
38,0.3,"(8, 20)","(14, 20)",65,1,7,21,30,False
38,0.4,"(8, 20)","(14, 20)",132,1,7,58,60,False
38,0.5,"(8, 20)","(14, 20)",71,1,7,27,30,False
39,0.02,"(8, 21)","(14, 5)",321,2,9,150,153,False
39,0.04,"(8, 21)","(14, 5)",99,2,9,40,41,False
39,0.06,"(8, 21)","(14, 5)",101,2,9,40,43,False
39,0.08,"(8, 21)","(14, 5)",179,2,9,80,81,False
39,0.1,"(8, 21)","(14, 5)",239,2,9,110,111,False
39,0.12,"(8, 21)","(14, 5)",541,2,9,260,263,False
39,0.14,"(8, 21)","(14, 5)",265,2,9,120,127,False
39,0.16,"(8, 21)","(14, 5)",321,2,9,150,153,False
39,0.18,"(8, 21)","(14, 5)",659,2,9,320,321,False
39,0.2,"(8, 21)","(14, 5)",265,2,9,120,127,False
39,0.3,"(8, 21)","(14, 5)",219,2,9,100,101,False
39,0.4,"(8, 21)","(14, 5)",741,2,9,360,363,False
39,0.5,"(8, 21)","(14, 5)",219,2,9,100,101,False
40,0.02,"(8, 17)","(14, 13)",276,3,9,128,130,False
40,0.04,"(8, 17)","(14, 13)",378,3,9,180,180,False
40,0.06,"(8, 17)","(14, 13)",129,3,9,51,60,False
40,0.08,"(8, 17)","(14, 13)",215,3,9,97,100,False
40,0.1,"(8, 17)","(14, 13)",358,3,9,170,170,False
40,0.12,"(8, 17)","(14, 13)",633,3,9,305,310,False
40,0.14,"(8, 17)","(14, 13)",172,3,9,74,80,False
40,0.16,"(8, 17)","(14, 13)",237,3,9,109,110,False
40,0.18,"(8, 17)","(14, 13)",215,3,9,97,100,False
40,0.2,"(8, 17)","(14, 13)",215,3,9,97,100,False
40,0.3,"(8, 17)","(14, 13)",575,3,9,277,280,False
40,0.4,"(8, 17)","(14, 13)",334,3,9,156,160,False
40,0.5,"(8, 17)","(14, 13)",334,3,9,156,160,False
41,0.02,"(8, 23)","(14, 23)",434,3,11,202,210,False
41,0.04,"(8, 23)","(14, 23)",41,3,11,9,10,False
41,0.06,"(8, 23)","(14, 23)",75,3,11,23,30,False
41,0.08,"(8, 23)","(14, 23)",41,3,11,9,10,False
41,0.1,"(8, 23)","(14, 23)",41,3,11,9,10,False
41,0.12,"(8, 23)","(14, 23)",41,3,11,9,10,False
41,0.14,"(8, 23)","(14, 23)",41,3,11,9,10,False
41,0.16,"(8, 23)","(14, 23)",68,3,11,20,26,False
41,0.18,"(8, 23)","(14, 23)",75,3,11,23,30,False
41,0.2,"(8, 23)","(14, 23)",75,3,11,23,30,False
41,0.3,"(8, 23)","(14, 23)",41,3,11,9,10,False
41,0.4,"(8, 23)","(14, 23)",57,3,11,15,20,False
41,0.5,"(8, 23)","(14, 23)",90,3,11,30,38,False
42,0.02,"(8, 26)","(14, 17)",166,2,5,76,80,False
42,0.04,"(8, 26)","(14, 17)",407,2,5,197,200,False
42,0.06,"(8, 26)","(14, 17)",43,2,5,13,20,False
42,0.08,"(8, 26)","(14, 17)",381,2,5,181,190,False
42,0.1,"(8, 26)","(14, 17)",627,2,5,307,310,False
42,0.12,"(8, 26)","(14, 17)",362,2,5,172,180,False
42,0.14,"(8, 26)","(14, 17)",362,2,5,172,180,False
42,0.16,"(8, 26)","(14, 17)",148,2,5,68,70,False
42,0.18,"(8, 26)","(14, 17)",250,2,5,120,120,False
42,0.2,"(8, 26)","(14, 17)",424,2,5,204,210,False
42,0.3,"(8, 26)","(14, 17)",188,2,5,88,90,False
42,0.4,"(8, 26)","(14, 17)",43,2,5,13,20,False
42,0.5,"(8, 26)","(14, 17)",148,2,5,68,70,False
43,0.02,"(8, 19)","(14, 2)",480,0,3,234,240,False
43,0.04,"(8, 19)","(14, 2)",163,0,3,77,80,False
43,0.06,"(8, 19)","(14, 2)",626,0,3,310,310,False
43,0.08,"(8, 19)","(14, 2)",305,0,3,149,150,False
43,0.1,"(8, 19)","(14, 2)",281,0,3,135,140,False
43,0.12,"(8, 19)","(14, 2)",130,0,3,60,64,False
43,0.14,"(8, 19)","(14, 2)",130,0,3,60,64,False
43,0.16,"(8, 19)","(14, 2)",130,0,3,60,64,False
43,0.18,"(8, 19)","(14, 2)",362,0,3,176,180,False
43,0.2,"(8, 19)","(14, 2)",180,0,3,84,90,False
43,0.3,"(8, 19)","(14, 2)",332,0,3,160,166,False
43,0.4,"(8, 19)","(14, 2)",157,0,3,71,80,False
43,0.5,"(8, 19)","(14, 2)",141,0,3,65,70,False
44,0.02,"(8, 22)","(14, 23)",1176,1,6,580,584,False
44,0.04,"(8, 22)","(14, 23)",1074,1,6,530,532,False
44,0.06,"(8, 22)","(14, 23)",186,1,6,84,90,False
44,0.08,"(8, 22)","(14, 23)",150,1,6,68,70,False
44,0.1,"(8, 22)","(14, 23)",150,1,6,68,70,False
44,0.12,"(8, 22)","(14, 23)",150,1,6,68,70,False
44,0.14,"(8, 22)","(14, 23)",130,1,6,58,60,False
44,0.16,"(8, 22)","(14, 23)",210,1,6,98,100,False
44,0.18,"(8, 22)","(14, 23)",280,1,6,130,138,False
44,0.2,"(8, 22)","(14, 23)",249,1,6,117,120,False
44,0.3,"(8, 22)","(14, 23)",249,1,6,117,120,False
44,0.4,"(8, 22)","(14, 23)",134,1,6,60,62,False
44,0.5,"(8, 22)","(14, 23)",203,1,6,91,100,False
45,0.02,"(8, 21)","(14, 11)",66,1,7,22,30,False
45,0.04,"(8, 21)","(14, 11)",350,1,7,166,170,False
45,0.06,"(8, 21)","(14, 11)",58,1,7,20,24,False
45,0.08,"(8, 21)","(14, 11)",194,1,7,90,90,False
45,0.1,"(8, 21)","(14, 11)",172,1,7,78,80,False
45,0.12,"(8, 21)","(14, 11)",551,1,7,267,270,False
45,0.14,"(8, 21)","(14, 11)",252,1,7,118,120,False
45,0.16,"(8, 21)","(14, 11)",172,1,7,78,80,False
45,0.18,"(8, 21)","(14, 11)",58,1,7,20,24,False
45,0.2,"(8, 21)","(14, 11)",58,1,7,20,24,False
45,0.3,"(8, 21)","(14, 11)",891,1,7,437,440,False
45,0.4,"(8, 21)","(14, 11)",76,1,7,30,32,False
45,0.5,"(8, 21)","(14, 11)",86,1,7,32,40,False
46,0.02,"(8, 12)","(14, 11)",98,0,5,40,48,False
46,0.04,"(8, 12)","(14, 11)",44,0,5,14,20,False
46,0.06,"(8, 12)","(14, 11)",43,0,5,13,20,False
46,0.08,"(8, 12)","(14, 11)",129,0,5,59,60,False
46,0.1,"(8, 12)","(14, 11)",44,0,5,14,20,False
46,0.12,"(8, 12)","(14, 11)",44,0,5,14,20,False
46,0.14,"(8, 12)","(14, 11)",129,0,5,59,60,False
46,0.16,"(8, 12)","(14, 11)",80,0,5,30,40,False
46,0.18,"(8, 12)","(14, 11)",27,0,5,7,10,False
46,0.2,"(8, 12)","(14, 11)",27,0,5,7,10,False
46,0.3,"(8, 12)","(14, 11)",27,0,5,7,10,False
46,0.4,"(8, 12)","(14, 11)",44,0,5,14,20,False
46,0.5,"(8, 12)","(14, 11)",27,0,5,7,10,False
47,0.02,"(8, 21)","(14, 16)",109,2,14,40,41,False
47,0.04,"(8, 21)","(14, 16)",111,2,14,40,43,False
47,0.06,"(8, 21)","(14, 16)",111,2,14,40,43,False
47,0.08,"(8, 21)","(14, 16)",69,2,14,20,21,False
47,0.1,"(8, 21)","(14, 16)",69,2,14,20,21,False
47,0.12,"(8, 21)","(14, 16)",71,2,14,20,23,False
47,0.14,"(8, 21)","(14, 16)",71,2,14,20,23,False
47,0.16,"(8, 21)","(14, 16)",71,2,14,20,23,False
47,0.18,"(8, 21)","(14, 16)",71,2,14,20,23,False
47,0.2,"(8, 21)","(14, 16)",89,2,14,30,31,False
47,0.3,"(8, 21)","(14, 16)",129,2,14,50,51,False
47,0.4,"(8, 21)","(14, 16)",3909,2,14,1940,1941,False
47,0.5,"(8, 21)","(14, 16)",569,2,14,270,271,False
48,0.02,"(9, 13)","(15, 6)",869,2,10,420,429,False
48,0.04,"(9, 13)","(15, 6)",203,2,10,90,93,False
48,0.06,"(9, 13)","(15, 6)",161,2,10,70,71,False
48,0.08,"(9, 13)","(15, 6)",429,2,10,200,209,False
48,0.1,"(9, 13)","(15, 6)",261,2,10,120,121,False
48,0.12,"(9, 13)","(15, 6)",303,2,10,140,143,False
48,0.14,"(9, 13)","(15, 6)",401,2,10,190,191,False
48,0.16,"(9, 13)","(15, 6)",203,2,10,90,93,False
48,0.18,"(9, 13)","(15, 6)",229,2,10,100,109,False
48,0.2,"(9, 13)","(15, 6)",201,2,10,90,91,False
48,0.3,"(9, 13)","(15, 6)",383,2,10,180,183,False
48,0.4,"(9, 13)","(15, 6)",223,2,10,100,103,False
48,0.5,"(9, 13)","(15, 6)",503,2,10,240,243,False
49,0.02,"(8, 23)","(14, 15)",198,3,7,90,94,False
49,0.04,"(8, 23)","(14, 15)",193,3,7,89,90,False
49,0.06,"(8, 23)","(14, 15)",189,3,7,85,90,False
49,0.08,"(8, 23)","(14, 15)",191,3,7,87,90,False
49,0.1,"(8, 23)","(14, 15)",191,3,7,87,90,False
49,0.12,"(8, 23)","(14, 15)",416,3,7,200,202,False
49,0.14,"(8, 23)","(14, 15)",534,3,7,260,260,False
49,0.16,"(8, 23)","(14, 15)",416,3,7,200,202,False
49,0.18,"(8, 23)","(14, 15)",147,3,7,63,70,False
49,0.2,"(8, 23)","(14, 15)",416,3,7,200,202,False
49,0.3,"(8, 23)","(14, 15)",144,3,7,60,70,False
49,0.4,"(8, 23)","(14, 15)",508,3,7,244,250,False
49,0.5,"(8, 23)","(14, 15)",510,3,7,246,250,False
50,0.02,"(8, 20)","(14, 18)",245,4,11,110,113,False
50,0.04,"(8, 20)","(14, 18)",1045,4,11,510,513,False
50,0.06,"(8, 20)","(14, 18)",189,4,11,80,87,False
50,0.08,"(8, 20)","(14, 18)",463,4,11,220,221,False
50,0.1,"(8, 20)","(14, 18)",469,4,11,220,227,False
50,0.12,"(8, 20)","(14, 18)",1203,4,11,590,591,False
50,0.14,"(8, 20)","(14, 18)",463,4,11,220,221,False
50,0.16,"(8, 20)","(14, 18)",191,4,11,80,89,False
50,0.18,"(8, 20)","(14, 18)",223,4,11,100,101,False
50,0.2,"(8, 20)","(14, 18)",211,4,11,90,99,False
50,0.3,"(8, 20)","(14, 18)",1045,4,11,510,513,False
50,0.4,"(8, 20)","(14, 18)",1031,4,11,500,509,False
50,0.5,"(8, 20)","(14, 18)",903,4,11,440,441,False
51,0.02,"(9, 3)","(14, 21)",2075,1,5,1030,1035,False
51,0.04,"(9, 3)","(14, 21)",151,1,5,70,71,False
51,0.06,"(9, 3)","(14, 21)",93,1,5,40,43,False
51,0.08,"(9, 3)","(14, 21)",93,1,5,40,43,False
51,0.1,"(9, 3)","(14, 21)",93,1,5,40,43,False
51,0.12,"(9, 3)","(14, 21)",93,1,5,40,43,False
51,0.14,"(9, 3)","(14, 21)",93,1,5,40,43,False
51,0.16,"(9, 3)","(14, 21)",93,1,5,40,43,False
51,0.18,"(9, 3)","(14, 21)",93,1,5,40,43,False
51,0.2,"(9, 3)","(14, 21)",93,1,5,40,43,False
51,0.3,"(9, 3)","(14, 21)",535,1,5,260,265,False
51,0.4,"(9, 3)","(14, 21)",593,1,5,290,293,False
51,0.5,"(9, 3)","(14, 21)",151,1,5,70,71,False
52,0.02,"(8, 24)","(14, 24)",48,0,4,20,20,False
52,0.04,"(8, 24)","(14, 24)",50,0,4,20,22,False
52,0.06,"(8, 24)","(14, 24)",46,0,4,18,20,False
52,0.08,"(8, 24)","(14, 24)",48,0,4,20,20,False
52,0.1,"(8, 24)","(14, 24)",223,0,4,105,110,False
52,0.12,"(8, 24)","(14, 24)",364,0,4,176,180,False
52,0.14,"(8, 24)","(14, 24)",142,0,4,64,70,False
52,0.16,"(8, 24)","(14, 24)",90,0,4,40,42,False
52,0.18,"(8, 24)","(14, 24)",72,0,4,30,34,False
52,0.2,"(8, 24)","(14, 24)",50,0,4,20,22,False
52,0.3,"(8, 24)","(14, 24)",180,0,4,82,90,False
52,0.4,"(8, 24)","(14, 24)",146,0,4,68,70,False
52,0.5,"(8, 24)","(14, 24)",284,0,4,136,140,False
53,0.02,"(9, 1)","(14, 25)",327,3,33,130,131,False
53,0.04,"(9, 1)","(14, 25)",813,3,33,370,377,False
53,0.06,"(9, 1)","(14, 25)",307,3,33,120,121,False
53,0.08,"(9, 1)","(14, 25)",307,3,33,120,121,False
53,0.1,"(9, 1)","(14, 25)",229,3,33,80,83,False
53,0.12,"(9, 1)","(14, 25)",229,3,33,80,83,False
53,0.14,"(9, 1)","(14, 25)",307,3,33,120,121,False
53,0.16,"(9, 1)","(14, 25)",247,3,33,90,91,False
53,0.18,"(9, 1)","(14, 25)",211,3,33,70,75,False
53,0.2,"(9, 1)","(14, 25)",191,3,33,60,65,False
53,0.3,"(9, 1)","(14, 25)",369,3,33,150,153,False
53,0.4,"(9, 1)","(14, 25)",191,3,33,60,65,False
53,0.5,"(9, 1)","(14, 25)",471,3,33,200,205,False
54,0.02,"(8, 11)","(14, 6)",370,2,19,162,170,False
54,0.04,"(8, 11)","(14, 6)",589,2,19,271,280,False
54,0.06,"(8, 11)","(14, 6)",340,2,19,150,152,False
54,0.08,"(8, 11)","(14, 6)",132,2,19,44,50,False
54,0.1,"(8, 11)","(14, 6)",132,2,19,44,50,False
54,0.12,"(8, 11)","(14, 6)",291,2,19,123,130,False
54,0.14,"(8, 11)","(14, 6)",662,2,19,310,314,False
54,0.16,"(8, 11)","(14, 6)",646,2,19,300,308,False
54,0.18,"(8, 11)","(14, 6)",404,2,19,180,186,False
54,0.2,"(8, 11)","(14, 6)",370,2,19,162,170,False
54,0.3,"(8, 11)","(14, 6)",292,2,19,124,130,False
54,0.4,"(8, 11)","(14, 6)",291,2,19,123,130,False
54,0.5,"(8, 11)","(14, 6)",324,2,19,140,146,False
55,0.02,"(8, 18)","(14, 27)",579,1,12,275,280,False
55,0.04,"(8, 18)","(14, 27)",354,1,12,160,170,False
55,0.06,"(8, 18)","(14, 27)",360,1,12,166,170,False
55,0.08,"(8, 18)","(14, 27)",463,1,12,219,220,False
55,0.1,"(8, 18)","(14, 27)",448,1,12,210,214,False
55,0.12,"(8, 18)","(14, 27)",283,1,12,129,130,False
55,0.14,"(8, 18)","(14, 27)",319,1,12,145,150,False
55,0.16,"(8, 18)","(14, 27)",323,1,12,149,150,False
55,0.18,"(8, 18)","(14, 27)",438,1,12,204,210,False
55,0.2,"(8, 18)","(14, 27)",450,1,12,210,216,False
55,0.3,"(8, 18)","(14, 27)",448,1,12,210,214,False
55,0.4,"(8, 18)","(14, 27)",128,1,12,50,54,False
55,0.5,"(8, 18)","(14, 27)",268,1,12,120,124,False
56,0.02,"(8, 24)","(14, 17)",214,0,3,100,108,False
56,0.04,"(8, 24)","(14, 17)",601,0,3,295,300,False
56,0.06,"(8, 24)","(14, 17)",518,0,3,252,260,False
56,0.08,"(8, 24)","(14, 17)",862,0,3,426,430,False
56,0.1,"(8, 24)","(14, 17)",160,0,3,74,80,False
56,0.12,"(8, 24)","(14, 17)",564,0,3,278,280,False
56,0.14,"(8, 24)","(14, 17)",214,0,3,100,108,False
56,0.16,"(8, 24)","(14, 17)",541,0,3,265,270,False
56,0.18,"(8, 24)","(14, 17)",218,0,3,102,110,False
56,0.2,"(8, 24)","(14, 17)",218,0,3,102,110,False
56,0.3,"(8, 24)","(14, 17)",325,0,3,159,160,False
56,0.4,"(8, 24)","(14, 17)",383,0,3,187,190,False
56,0.5,"(8, 24)","(14, 17)",158,0,3,72,80,False
57,0.02,"(8, 12)","(14, 7)",235,1,7,110,111,False
57,0.04,"(8, 12)","(14, 7)",615,1,7,300,301,False
57,0.06,"(8, 12)","(14, 7)",199,1,7,90,95,False
57,0.08,"(8, 12)","(14, 7)",375,1,7,180,181,False
57,0.1,"(8, 12)","(14, 7)",199,1,7,90,95,False
57,0.12,"(8, 12)","(14, 7)",237,1,7,110,113,False
57,0.14,"(8, 12)","(14, 7)",655,1,7,320,321,False
57,0.16,"(8, 12)","(14, 7)",237,1,7,110,113,False
57,0.18,"(8, 12)","(14, 7)",415,1,7,200,201,False
57,0.2,"(8, 12)","(14, 7)",235,1,7,110,111,False
57,0.3,"(8, 12)","(14, 7)",815,1,7,400,401,False
57,0.4,"(8, 12)","(14, 7)",199,1,7,90,95,False
57,0.5,"(8, 12)","(14, 7)",235,1,7,110,111,False
58,0.02,"(8, 27)","(14, 22)",60,3,30,0,0,False
58,0.04,"(8, 27)","(14, 22)",60,3,30,0,0,False
58,0.06,"(8, 27)","(14, 22)",60,3,30,0,0,False
58,0.08,"(8, 27)","(14, 22)",60,3,30,0,0,False
58,0.1,"(8, 27)","(14, 22)",60,3,30,0,0,False
58,0.12,"(8, 27)","(14, 22)",60,3,30,0,0,False
58,0.14,"(8, 27)","(14, 22)",60,3,30,0,0,False
58,0.16,"(8, 27)","(14, 22)",60,3,30,0,0,False
58,0.18,"(8, 27)","(14, 22)",60,3,30,0,0,False
58,0.2,"(8, 27)","(14, 22)",60,3,30,0,0,False
58,0.3,"(8, 27)","(14, 22)",60,3,30,0,0,False
58,0.4,"(8, 27)","(14, 22)",60,3,30,0,0,False
58,0.5,"(8, 27)","(14, 22)",60,3,30,0,0,False
59,0.02,"(9, 5)","(15, 3)",78,3,7,30,34,False
59,0.04,"(9, 5)","(15, 3)",807,3,7,393,400,False
59,0.06,"(9, 5)","(15, 3)",91,3,7,37,40,False
59,0.08,"(9, 5)","(15, 3)",127,3,7,53,60,False
59,0.1,"(9, 5)","(15, 3)",429,3,7,205,210,False
59,0.12,"(9, 5)","(15, 3)",766,3,7,372,380,False
59,0.14,"(9, 5)","(15, 3)",73,3,7,29,30,False
59,0.16,"(9, 5)","(15, 3)",73,3,7,29,30,False
59,0.18,"(9, 5)","(15, 3)",73,3,7,29,30,False
59,0.2,"(9, 5)","(15, 3)",73,3,7,29,30,False
59,0.3,"(9, 5)","(15, 3)",231,3,7,107,110,False
59,0.4,"(9, 5)","(15, 3)",232,3,7,108,110,False
59,0.5,"(9, 5)","(15, 3)",128,3,7,54,60,False
60,0.02,"(9, 1)","(14, 18)",437,1,3,211,220,False
60,0.04,"(9, 1)","(14, 18)",294,1,3,140,148,False
60,0.06,"(9, 1)","(14, 18)",583,1,3,287,290,False
60,0.08,"(9, 1)","(14, 18)",821,1,3,405,410,False
60,0.1,"(9, 1)","(14, 18)",143,1,3,67,70,False
60,0.12,"(9, 1)","(14, 18)",457,1,3,221,230,False
60,0.14,"(9, 1)","(14, 18)",200,1,3,94,100,False
60,0.16,"(9, 1)","(14, 18)",368,1,3,180,182,False
60,0.18,"(9, 1)","(14, 18)",200,1,3,94,100,False
60,0.2,"(9, 1)","(14, 18)",43,1,3,17,20,False
60,0.3,"(9, 1)","(14, 18)",437,1,3,211,220,False
60,0.4,"(9, 1)","(14, 18)",718,1,3,352,360,False
60,0.5,"(9, 1)","(14, 18)",294,1,3,140,148,False
61,0.02,"(8, 16)","(14, 18)",22,2,6,0,10,False
61,0.04,"(8, 16)","(14, 18)",22,2,6,0,10,False
61,0.06,"(8, 16)","(14, 18)",22,2,6,0,10,False
61,0.08,"(8, 16)","(14, 18)",22,2,6,0,10,False
61,0.1,"(8, 16)","(14, 18)",22,2,6,0,10,False
61,0.12,"(8, 16)","(14, 18)",22,2,6,0,10,False
61,0.14,"(8, 16)","(14, 18)",22,2,6,0,10,False
61,0.16,"(8, 16)","(14, 18)",22,2,6,0,10,False
61,0.18,"(8, 16)","(14, 18)",22,2,6,0,10,False
61,0.2,"(8, 16)","(14, 18)",22,2,6,0,10,False
61,0.3,"(8, 16)","(14, 18)",22,2,6,0,10,False
61,0.4,"(8, 16)","(14, 18)",22,2,6,0,10,False
61,0.5,"(8, 16)","(14, 18)",22,2,6,0,10,False
62,0.02,"(9, 11)","(14, 21)",345,2,12,160,161,False
62,0.04,"(9, 11)","(14, 21)",331,2,12,150,157,False
62,0.06,"(9, 11)","(14, 21)",151,2,12,60,67,False
62,0.08,"(9, 11)","(14, 21)",151,2,12,60,67,False
62,0.1,"(9, 11)","(14, 21)",65,2,12,20,21,False
62,0.12,"(9, 11)","(14, 21)",65,2,12,20,21,False
62,0.14,"(9, 11)","(14, 21)",65,2,12,20,21,False
62,0.16,"(9, 11)","(14, 21)",413,2,12,190,199,False
62,0.18,"(9, 11)","(14, 21)",267,2,12,120,123,False
62,0.2,"(9, 11)","(14, 21)",267,2,12,120,123,False
62,0.3,"(9, 11)","(14, 21)",65,2,12,20,21,False
62,0.4,"(9, 11)","(14, 21)",729,2,12,350,355,False
62,0.5,"(9, 11)","(14, 21)",369,2,12,170,175,False
63,0.02,"(8, 18)","(14, 9)",444,2,11,210,212,False
63,0.04,"(8, 18)","(14, 9)",288,2,11,130,136,False
63,0.06,"(8, 18)","(14, 9)",217,2,11,95,100,False
63,0.08,"(8, 18)","(14, 9)",217,2,11,95,100,False
63,0.1,"(8, 18)","(14, 9)",300,2,11,138,140,False
63,0.12,"(8, 18)","(14, 9)",217,2,11,95,100,False
63,0.14,"(8, 18)","(14, 9)",300,2,11,138,140,False
63,0.16,"(8, 18)","(14, 9)",217,2,11,95,100,False
63,0.18,"(8, 18)","(14, 9)",246,2,11,110,114,False
63,0.2,"(8, 18)","(14, 9)",246,2,11,110,114,False
63,0.3,"(8, 18)","(14, 9)",320,2,11,148,150,False
63,0.4,"(8, 18)","(14, 9)",1281,2,11,629,630,False
63,0.5,"(8, 18)","(14, 9)",576,2,11,274,280,False
64,0.02,"(9, 10)","(14, 28)",217,3,7,100,103,False
64,0.04,"(9, 10)","(14, 28)",163,3,7,70,79,False
64,0.06,"(9, 10)","(14, 28)",417,3,7,200,203,False
64,0.08,"(9, 10)","(14, 28)",57,3,7,20,23,False
64,0.1,"(9, 10)","(14, 28)",303,3,7,140,149,False
64,0.12,"(9, 10)","(14, 28)",303,3,7,140,149,False
64,0.14,"(9, 10)","(14, 28)",217,3,7,100,103,False
64,0.16,"(9, 10)","(14, 28)",217,3,7,100,103,False
