Ship,Alpha,Initial_Bot_Position,Rat_Position,Baseline_Total,Baseline_Attempt_Count,Baseline_Blocked_Sensing,Baseline_Rat_Chase_Count,Baseline_Ping_Count,Rat_Not_Caught
159,0.6,"(8, 14)","(14, 15)",718,2,6,353,353,False
159,0.7,"(8, 14)","(14, 15)",766,2,6,377,377,False
159,0.8,"(8, 14)","(14, 15)",638,2,6,313,313,False
159,0.9,"(8, 14)","(14, 15)",3618,2,6,1803,1803,False
159,1.0,"(8, 14)","(14, 15)",270,2,6,129,129,False
160,0.02,"(8, 13)","(14, 16)",208,3,12,92,92,False
160,0.04,"(8, 13)","(14, 16)",360,3,12,168,168,False
160,0.06,"(8, 13)","(14, 16)",44,3,12,10,10,False
160,0.08,"(8, 13)","(14, 16)",364,3,12,170,170,False
160,0.1,"(8, 13)","(14, 16)",208,3,12,92,92,False
160,0.12,"(8, 13)","(14, 16)",116,3,12,46,46,False
160,0.14,"(8, 13)","(14, 16)",116,3,12,46,46,False
160,0.16,"(8, 13)","(14, 16)",432,3,12,204,204,False
160,0.18,"(8, 13)","(14, 16)",200,3,12,88,88,False
160,0.2,"(8, 13)","(14, 16)",200,3,12,88,88,False
160,0.3,"(8, 13)","(14, 16)",124,3,12,50,50,False
160,0.4,"(8, 13)","(14, 16)",156,3,12,66,66,False
160,0.5,"(8, 13)","(14, 16)",408,3,12,192,192,False
160,0.6,"(8, 13)","(14, 16)",836,3,12,406,406,False
160,0.7,"(8, 13)","(14, 16)",296,3,12,136,136,False
160,0.8,"(8, 13)","(14, 16)",360,3,12,168,168,False
160,0.9,"(8, 13)","(14, 16)",360,3,12,168,168,False
160,1.0,"(8, 13)","(14, 16)",396,3,12,186,186,False
161,0.02,"(9, 3)","(14, 13)",218,2,19,90,90,False
161,0.04,"(9, 3)","(14, 13)",598,2,19,280,280,False
161,0.06,"(9, 3)","(14, 13)",218,2,19,90,90,False
161,0.08,"(9, 3)","(14, 13)",178,2,19,70,70,False
161,0.1,"(9, 3)","(14, 13)",454,2,19,208,208,False
161,0.12,"(9, 3)","(14, 13)",674,2,19,318,318,False
161,0.14,"(9, 3)","(14, 13)",454,2,19,208,208,False
161,0.16,"(9, 3)","(14, 13)",218,2,19,90,90,False
161,0.18,"(9, 3)","(14, 13)",186,2,19,74,74,False
161,0.2,"(9, 3)","(14, 13)",1086,2,19,524,524,False
161,0.3,"(9, 3)","(14, 13)",218,2,19,90,90,False
161,0.4,"(9, 3)","(14, 13)",266,2,19,114,114,False
161,0.5,"(9, 3)","(14, 13)",586,2,19,274,274,False
161,0.6,"(9, 3)","(14, 13)",586,2,19,274,274,False
161,0.7,"(9, 3)","(14, 13)",90,2,19,26,26,False
161,0.8,"(9, 3)","(14, 13)",90,2,19,26,26,False
161,0.9,"(9, 3)","(14, 13)",90,2,19,26,26,False
161,1.0,"(9, 3)","(14, 13)",2082,2,19,1022,1022,False
162,0.02,"(8, 19)","(14, 12)",412,1,9,197,197,False
162,0.04,"(8, 19)","(14, 12)",176,1,9,79,79,False
162,0.06,"(8, 19)","(14, 12)",80,1,9,31,31,False
162,0.08,"(8, 19)","(14, 12)",80,1,9,31,31,False
162,0.1,"(8, 19)","(14, 12)",80,1,9,31,31,False
162,0.12,"(8, 19)","(14, 12)",80,1,9,31,31,False
162,0.14,"(8, 19)","(14, 12)",80,1,9,31,31,False
162,0.16,"(8, 19)","(14, 12)",80,1,9,31,31,False
162,0.18,"(8, 19)","(14, 12)",80,1,9,31,31,False
162,0.2,"(8, 19)","(14, 12)",80,1,9,31,31,False
162,0.3,"(8, 19)","(14, 12)",116,1,9,49,49,False
162,0.4,"(8, 19)","(14, 12)",168,1,9,75,75,False
162,0.5,"(8, 19)","(14, 12)",168,1,9,75,75,False
162,0.6,"(8, 19)","(14, 12)",172,1,9,77,77,False
162,0.7,"(8, 19)","(14, 12)",172,1,9,77,77,False
162,0.8,"(8, 19)","(14, 12)",172,1,9,77,77,False
162,0.9,"(8, 19)","(14, 12)",172,1,9,77,77,False
162,1.0,"(8, 19)","(14, 12)",172,1,9,77,77,False
163,0.02,"(9, 14)","(15, 2)",84,0,4,38,38,False
163,0.04,"(9, 14)","(15, 2)",84,0,4,38,38,False
163,0.06,"(9, 14)","(15, 2)",240,0,4,116,116,False
163,0.08,"(9, 14)","(15, 2)",108,0,4,50,50,False
163,0.1,"(9, 14)","(15, 2)",112,0,4,52,52,False
163,0.12,"(9, 14)","(15, 2)",240,0,4,116,116,False
163,0.14,"(9, 14)","(15, 2)",160,0,4,76,76,False
163,0.16,"(9, 14)","(15, 2)",152,0,4,72,72,False
163,0.18,"(9, 14)","(15, 2)",152,0,4,72,72,False
163,0.2,"(9, 14)","(15, 2)",236,0,4,114,114,False
163,0.3,"(9, 14)","(15, 2)",108,0,4,50,50,False
163,0.4,"(9, 14)","(15, 2)",112,0,4,52,52,False
163,0.5,"(9, 14)","(15, 2)",200,0,4,96,96,False
163,0.6,"(9, 14)","(15, 2)",236,0,4,114,114,False
163,0.7,"(9, 14)","(15, 2)",200,0,4,96,96,False
163,0.8,"(9, 14)","(15, 2)",200,0,4,96,96,False
163,0.9,"(9, 14)","(15, 2)",244,0,4,118,118,False
163,1.0,"(9, 14)","(15, 2)",992,0,4,492,492,False
164,0.02,"(8, 27)","(14, 13)",632,0,56,260,260,False
164,0.04,"(8, 27)","(14, 13)",168,0,56,28,28,False
164,0.06,"(8, 27)","(14, 13)",172,0,56,30,30,False
164,0.08,"(8, 27)","(14, 13)",168,0,56,28,28,False
164,0.1,"(8, 27)","(14, 13)",168,0,56,28,28,False
164,0.12,"(8, 27)","(14, 13)",180,0,56,34,34,False
164,0.14,"(8, 27)","(14, 13)",172,0,56,30,30,False
164,0.16,"(8, 27)","(14, 13)",172,0,56,30,30,False
164,0.18,"(8, 27)","(14, 13)",480,0,56,184,184,False
164,0.2,"(8, 27)","(14, 13)",332,0,56,110,110,False
164,0.3,"(8, 27)","(14, 13)",172,0,56,30,30,False
164,0.4,"(8, 27)","(14, 13)",180,0,56,34,34,False
164,0.5,"(8, 27)","(14, 13)",180,0,56,34,34,False
164,0.6,"(8, 27)","(14, 13)",172,0,56,30,30,False
164,0.7,"(8, 27)","(14, 13)",172,0,56,30,30,False
164,0.8,"(8, 27)","(14, 13)",644,0,56,266,266,False
164,0.9,"(8, 27)","(14, 13)",7768,0,56,3828,3828,False
164,1.0,"(8, 27)","(14, 13)",452,0,56,170,170,False
165,0.02,"(8, 22)","(14, 16)",70,1,13,22,22,False
165,0.04,"(8, 22)","(14, 16)",814,1,13,394,394,False
165,0.06,"(8, 22)","(14, 16)",210,1,13,92,92,False
165,0.08,"(8, 22)","(14, 16)",658,1,13,316,316,False
165,0.1,"(8, 22)","(14, 16)",358,1,13,166,166,False
165,0.12,"(8, 22)","(14, 16)",506,1,13,240,240,False
165,0.14,"(8, 22)","(14, 16)",310,1,13,142,142,False
165,0.16,"(8, 22)","(14, 16)",322,1,13,148,148,False
165,0.18,"(8, 22)","(14, 16)",190,1,13,82,82,False
165,0.2,"(8, 22)","(14, 16)",358,1,13,166,166,False
165,0.3,"(8, 22)","(14, 16)",90,1,13,32,32,False
165,0.4,"(8, 22)","(14, 16)",738,1,13,356,356,False
165,0.5,"(8, 22)","(14, 16)",278,1,13,126,126,False
165,0.6,"(8, 22)","(14, 16)",886,1,13,430,430,False
165,0.7,"(8, 22)","(14, 16)",638,1,13,306,306,False
165,0.8,"(8, 22)","(14, 16)",558,1,13,266,266,False
165,0.9,"(8, 22)","(14, 16)",614,1,13,294,294,False
165,1.0,"(8, 22)","(14, 16)",618,1,13,296,296,False
166,0.02,"(9, 2)","(14, 28)",248,3,14,110,110,False
166,0.04,"(9, 2)","(14, 28)",212,3,14,92,92,False
166,0.06,"(9, 2)","(14, 28)",200,3,14,86,86,False
166,0.08,"(9, 2)","(14, 28)",360,3,14,166,166,False
166,0.1,"(9, 2)","(14, 28)",340,3,14,156,156,False
166,0.12,"(9, 2)","(14, 28)",360,3,14,166,166,False
166,0.14,"(9, 2)","(14, 28)",356,3,14,164,164,False
166,0.16,"(9, 2)","(14, 28)",336,3,14,154,154,False
166,0.18,"(9, 2)","(14, 28)",404,3,14,188,188,False
166,0.2,"(9, 2)","(14, 28)",488,3,14,230,230,False
166,0.3,"(9, 2)","(14, 28)",144,3,14,58,58,False
166,0.4,"(9, 2)","(14, 28)",204,3,14,88,88,False
166,0.5,"(9, 2)","(14, 28)",396,3,14,184,184,False
166,0.6,"(9, 2)","(14, 28)",572,3,14,272,272,False
166,0.7,"(9, 2)","(14, 28)",840,3,14,406,406,False
166,0.8,"(9, 2)","(14, 28)",1644,3,14,808,808,False
166,0.9,"(9, 2)","(14, 28)",812,3,14,392,392,False
166,1.0,"(9, 2)","(14, 28)",972,3,14,472,472,False
167,0.02,"(8, 18)","(14, 18)",182,1,8,83,83,False
167,0.04,"(8, 18)","(14, 18)",358,1,8,171,171,False
167,0.06,"(8, 18)","(14, 18)",330,1,8,157,157,False
167,0.08,"(8, 18)","(14, 18)",290,1,8,137,137,False
167,0.1,"(8, 18)","(14, 18)",242,1,8,113,113,False
167,0.12,"(8, 18)","(14, 18)",114,1,8,49,49,False
167,0.14,"(8, 18)","(14, 18)",290,1,8,137,137,False
167,0.16,"(8, 18)","(14, 18)",306,1,8,145,145,False
167,0.18,"(8, 18)","(14, 18)",206,1,8,95,95,False
167,0.2,"(8, 18)","(14, 18)",306,1,8,145,145,False
167,0.3,"(8, 18)","(14, 18)",122,1,8,53,53,False
167,0.4,"(8, 18)","(14, 18)",222,1,8,103,103,False
167,0.5,"(8, 18)","(14, 18)",194,1,8,89,89,False
167,0.6,"(8, 18)","(14, 18)",146,1,8,65,65,False
167,0.7,"(8, 18)","(14, 18)",206,1,8,95,95,False
167,0.8,"(8, 18)","(14, 18)",498,1,8,241,241,False
167,0.9,"(8, 18)","(14, 18)",710,1,8,347,347,False
167,1.0,"(8, 18)","(14, 18)",1662,1,8,823,823,False
168,0.02,"(8, 26)","(14, 17)",34,2,4,13,13,False
168,0.04,"(8, 26)","(14, 17)",34,2,4,13,13,False
168,0.06,"(8, 26)","(14, 17)",34,2,4,13,13,False
168,0.08,"(8, 26)","(14, 17)",550,2,4,271,271,False
168,0.1,"(8, 26)","(14, 17)",198,2,4,95,95,False
168,0.12,"(8, 26)","(14, 17)",394,2,4,193,193,False
168,0.14,"(8, 26)","(14, 17)",162,2,4,77,77,False
168,0.16,"(8, 26)","(14, 17)",638,2,4,315,315,False
168,0.18,"(8, 26)","(14, 17)",150,2,4,71,71,False
168,0.2,"(8, 26)","(14, 17)",406,2,4,199,199,False
168,0.3,"(8, 26)","(14, 17)",178,2,4,85,85,False
168,0.4,"(8, 26)","(14, 17)",186,2,4,89,89,False
168,0.5,"(8, 26)","(14, 17)",406,2,4,199,199,False
168,0.6,"(8, 26)","(14, 17)",106,2,4,49,49,False
168,0.7,"(8, 26)","(14, 17)",222,2,4,107,107,False
168,0.8,"(8, 26)","(14, 17)",246,2,4,119,119,False
168,0.9,"(8, 26)","(14, 17)",714,2,4,353,353,False
168,1.0,"(8, 26)","(14, 17)",1810,2,4,901,901,False
169,0.02,"(8, 14)","(14, 7)",1018,0,15,494,494,False
169,0.04,"(8, 14)","(14, 7)",134,0,15,52,52,False
169,0.06,"(8, 14)","(14, 7)",126,0,15,48,48,False
169,0.08,"(8, 14)","(14, 7)",326,0,15,148,148,False
169,0.1,"(8, 14)","(14, 7)",478,0,15,224,224,False
169,0.12,"(8, 14)","(14, 7)",398,0,15,184,184,False
169,0.14,"(8, 14)","(14, 7)",326,0,15,148,148,False
169,0.16,"(8, 14)","(14, 7)",314,0,15,142,142,False
169,0.18,"(8, 14)","(14, 7)",314,0,15,142,142,False
169,0.2,"(8, 14)","(14, 7)",550,0,15,260,260,False
169,0.3,"(8, 14)","(14, 7)",134,0,15,52,52,False
169,0.4,"(8, 14)","(14, 7)",514,0,15,242,242,False
169,0.5,"(8, 14)","(14, 7)",130,0,15,50,50,False
169,0.6,"(8, 14)","(14, 7)",126,0,15,48,48,False
169,0.7,"(8, 14)","(14, 7)",122,0,15,46,46,False
169,0.8,"(8, 14)","(14, 7)",158,0,15,64,64,False
169,0.9,"(8, 14)","(14, 7)",158,0,15,64,64,False
169,1.0,"(8, 14)","(14, 7)",158,0,15,64,64,False
170,0.02,"(9, 2)","(15, 1)",22,0,5,6,6,False
170,0.04,"(9, 2)","(15, 1)",22,0,5,6,6,False
170,0.06,"(9, 2)","(15, 1)",22,0,5,6,6,False
170,0.08,"(9, 2)","(15, 1)",22,0,5,6,6,False
170,0.1,"(9, 2)","(15, 1)",22,0,5,6,6,False
170,0.12,"(9, 2)","(15, 1)",22,0,5,6,6,False
170,0.14,"(9, 2)","(15, 1)",22,0,5,6,6,False
170,0.16,"(9, 2)","(15, 1)",22,0,5,6,6,False
170,0.18,"(9, 2)","(15, 1)",22,0,5,6,6,False
170,0.2,"(9, 2)","(15, 1)",22,0,5,6,6,False
170,0.3,"(9, 2)","(15, 1)",22,0,5,6,6,False
170,0.4,"(9, 2)","(15, 1)",22,0,5,6,6,False
170,0.5,"(9, 2)","(15, 1)",22,0,5,6,6,False
170,0.6,"(9, 2)","(15, 1)",18,0,5,4,4,False
170,0.7,"(9, 2)","(15, 1)",18,0,5,4,4,False
170,0.8,"(9, 2)","(15, 1)",98,0,5,44,44,False
170,0.9,"(9, 2)","(15, 1)",106,0,5,48,48,False
170,1.0,"(9, 2)","(15, 1)",38,0,5,14,14,False
171,0.02,"(8, 22)","(14, 7)",124,1,7,55,55,False
171,0.04,"(8, 22)","(14, 7)",112,1,7,49,49,False
171,0.06,"(8, 22)","(14, 7)",100,1,7,43,43,False
171,0.08,"(8, 22)","(14, 7)",360,1,7,173,173,False
171,0.1,"(8, 22)","(14, 7)",224,1,7,105,105,False
171,0.12,"(8, 22)","(14, 7)",220,1,7,103,103,False
171,0.14,"(8, 22)","(14, 7)",384,1,7,185,185,False
171,0.16,"(8, 22)","(14, 7)",684,1,7,335,335,False
171,0.18,"(8, 22)","(14, 7)",396,1,7,191,191,False
171,0.2,"(8, 22)","(14, 7)",384,1,7,185,185,False
171,0.3,"(8, 22)","(14, 7)",108,1,7,47,47,False
171,0.4,"(8, 22)","(14, 7)",216,1,7,101,101,False
171,0.5,"(8, 22)","(14, 7)",768,1,7,377,377,False
171,0.6,"(8, 22)","(14, 7)",188,1,7,87,87,False
171,0.7,"(8, 22)","(14, 7)",128,1,7,57,57,False
171,0.8,"(8, 22)","(14, 7)",232,1,7,109,109,False
171,0.9,"(8, 22)","(14, 7)",128,1,7,57,57,False
171,1.0,"(8, 22)","(14, 7)",1640,1,7,813,813,False
172,0.02,"(8, 28)","(15, 3)",308,0,4,150,150,False
172,0.04,"(8, 28)","(15, 3)",128,0,4,60,60,False
172,0.06,"(8, 28)","(15, 3)",128,0,4,60,60,False
172,0.08,"(8, 28)","(15, 3)",128,0,4,60,60,False
172,0.1,"(8, 28)","(15, 3)",128,0,4,60,60,False
172,0.12,"(8, 28)","(15, 3)",128,0,4,60,60,False
172,0.14,"(8, 28)","(15, 3)",128,0,4,60,60,False
172,0.16,"(8, 28)","(15, 3)",140,0,4,66,66,False
172,0.18,"(8, 28)","(15, 3)",184,0,4,88,88,False
172,0.2,"(8, 28)","(15, 3)",136,0,4,64,64,False
172,0.3,"(8, 28)","(15, 3)",284,0,4,138,138,False
172,0.4,"(8, 28)","(15, 3)",196,0,4,94,94,False
172,0.5,"(8, 28)","(15, 3)",168,0,4,80,80,False
172,0.6,"(8, 28)","(15, 3)",248,0,4,120,120,False
172,0.7,"(8, 28)","(15, 3)",196,0,4,94,94,False
172,0.8,"(8, 28)","(15, 3)",200,0,4,96,96,False
172,0.9,"(8, 28)","(15, 3)",200,0,4,96,96,False
172,1.0,"(8, 28)","(15, 3)",668,0,4,330,330,False
173,0.02,"(8, 20)","(14, 28)",1848,0,6,918,918,False
173,0.04,"(8, 20)","(14, 28)",792,0,6,390,390,False
173,0.06,"(8, 20)","(14, 28)",656,0,6,322,322,False
173,0.08,"(8, 20)","(14, 28)",124,0,6,56,56,False
173,0.1,"(8, 20)","(14, 28)",396,0,6,192,192,False
173,0.12,"(8, 20)","(14, 28)",760,0,6,374,374,False
173,0.14,"(8, 20)","(14, 28)",140,0,6,64,64,False
173,0.16,"(8, 20)","(14, 28)",140,0,6,64,64,False
173,0.18,"(8, 20)","(14, 28)",296,0,6,142,142,False
173,0.2,"(8, 20)","(14, 28)",256,0,6,122,122,False
173,0.3,"(8, 20)","(14, 28)",368,0,6,178,178,False
173,0.4,"(8, 20)","(14, 28)",300,0,6,144,144,False
173,0.5,"(8, 20)","(14, 28)",188,0,6,88,88,False
173,0.6,"(8, 20)","(14, 28)",188,0,6,88,88,False
173,0.7,"(8, 20)","(14, 28)",188,0,6,88,88,False
173,0.8,"(8, 20)","(14, 28)",648,0,6,318,318,False
173,0.9,"(8, 20)","(14, 28)",1096,0,6,542,542,False
173,1.0,"(8, 20)","(14, 28)",15068,0,6,7528,7528,False
174,0.02,"(8, 25)","(14, 26)",194,2,13,84,84,False
174,0.04,"(8, 25)","(14, 26)",150,2,13,62,62,False
174,0.06,"(8, 25)","(14, 26)",58,2,13,16,16,False
174,0.08,"(8, 25)","(14, 26)",58,2,13,16,16,False
174,0.1,"(8, 25)","(14, 26)",58,2,13,16,16,False
174,0.12,"(8, 25)","(14, 26)",114,2,13,44,44,False
174,0.14,"(8, 25)","(14, 26)",150,2,13,62,62,False
174,0.16,"(8, 25)","(14, 26)",114,2,13,44,44,False
174,0.18,"(8, 25)","(14, 26)",154,2,13,64,64,False
174,0.2,"(8, 25)","(14, 26)",158,2,13,66,66,False
174,0.3,"(8, 25)","(14, 26)",690,2,13,332,332,False
174,0.4,"(8, 25)","(14, 26)",478,2,13,226,226,False
174,0.5,"(8, 25)","(14, 26)",166,2,13,70,70,False
174,0.6,"(8, 25)","(14, 26)",594,2,13,284,284,False
174,0.7,"(8, 25)","(14, 26)",294,2,13,134,134,False
174,0.8,"(8, 25)","(14, 26)",298,2,13,136,136,False
174,0.9,"(8, 25)","(14, 26)",98,2,13,36,36,False
174,1.0,"(8, 25)","(14, 26)",294,2,13,134,134,False
175,0.02,"(9, 5)","(15, 6)",26,0,4,9,9,False
175,0.04,"(9, 5)","(15, 6)",26,0,4,9,9,False
175,0.06,"(9, 5)","(15, 6)",26,0,4,9,9,False
175,0.08,"(9, 5)","(15, 6)",90,0,4,41,41,False
175,0.1,"(9, 5)","(15, 6)",26,0,4,9,9,False
175,0.12,"(9, 5)","(15, 6)",26,0,4,9,9,False
175,0.14,"(9, 5)","(15, 6)",70,0,4,31,31,False
175,0.16,"(9, 5)","(15, 6)",70,0,4,31,31,False
175,0.18,"(9, 5)","(15, 6)",26,0,4,9,9,False
175,0.2,"(9, 5)","(15, 6)",26,0,4,9,9,False
175,0.3,"(9, 5)","(15, 6)",22,0,4,7,7,False
175,0.4,"(9, 5)","(15, 6)",58,0,4,25,25,False
175,0.5,"(9, 5)","(15, 6)",22,0,4,7,7,False
175,0.6,"(9, 5)","(15, 6)",22,0,4,7,7,False
175,0.7,"(9, 5)","(15, 6)",22,0,4,7,7,False
175,0.8,"(9, 5)","(15, 6)",22,0,4,7,7,False
175,0.9,"(9, 5)","(15, 6)",22,0,4,7,7,False
175,1.0,"(9, 5)","(15, 6)",11390,0,4,5691,5691,False
176,0.02,"(8, 22)","(14, 14)",604,0,5,297,297,False
176,0.04,"(8, 22)","(14, 14)",228,0,5,109,109,False
176,0.06,"(8, 22)","(14, 14)",72,0,5,31,31,False
176,0.08,"(8, 22)","(14, 14)",136,0,5,63,63,False
176,0.1,"(8, 22)","(14, 14)",208,0,5,99,99,False
176,0.12,"(8, 22)","(14, 14)",524,0,5,257,257,False
176,0.14,"(8, 22)","(14, 14)",188,0,5,89,89,False
176,0.16,"(8, 22)","(14, 14)",524,0,5,257,257,False
176,0.18,"(8, 22)","(14, 14)",548,0,5,269,269,False
176,0.2,"(8, 22)","(14, 14)",540,0,5,265,265,False
176,0.3,"(8, 22)","(14, 14)",252,0,5,121,121,False
176,0.4,"(8, 22)","(14, 14)",232,0,5,111,111,False
176,0.5,"(8, 22)","(14, 14)",476,0,5,233,233,False
176,0.6,"(8, 22)","(14, 14)",360,0,5,175,175,False
176,0.7,"(8, 22)","(14, 14)",468,0,5,229,229,False
176,0.8,"(8, 22)","(14, 14)",524,0,5,257,257,False
176,0.9,"(8, 22)","(14, 14)",284,0,5,137,137,False
176,1.0,"(8, 22)","(14, 14)",580,0,5,285,285,False
177,0.02,"(8, 17)","(14, 1)",1192,2,7,589,589,False
177,0.04,"(8, 17)","(14, 1)",96,2,7,41,41,False
177,0.06,"(8, 17)","(14, 1)",128,2,7,57,57,False
177,0.08,"(8, 17)","(14, 1)",564,2,7,275,275,False
177,0.1,"(8, 17)","(14, 1)",168,2,7,77,77,False
177,0.12,"(8, 17)","(14, 1)",88,2,7,37,37,False
177,0.14,"(8, 17)","(14, 1)",496,2,7,241,241,False
177,0.16,"(8, 17)","(14, 1)",212,2,7,99,99,False
177,0.18,"(8, 17)","(14, 1)",812,2,7,399,399,False
177,0.2,"(8, 17)","(14, 1)",464,2,7,225,225,False
177,0.3,"(8, 17)","(14, 1)",760,2,7,373,373,False
177,0.4,"(8, 17)","(14, 1)",252,2,7,119,119,False
177,0.5,"(8, 17)","(14, 1)",88,2,7,37,37,False
177,0.6,"(8, 17)","(14, 1)",88,2,7,37,37,False
177,0.7,"(8, 17)","(14, 1)",88,2,7,37,37,False
177,0.8,"(8, 17)","(14, 1)",88,2,7,37,37,False
177,0.9,"(8, 17)","(14, 1)",88,2,7,37,37,False
177,1.0,"(8, 17)","(14, 1)",88,2,7,37,37,False
178,0.02,"(8, 18)","(14, 15)",78,0,17,22,22,False
178,0.04,"(8, 18)","(14, 15)",562,0,17,264,264,False
178,0.06,"(8, 18)","(14, 15)",614,0,17,290,290,False
178,0.08,"(8, 18)","(14, 15)",354,0,17,160,160,False
178,0.1,"(8, 18)","(14, 15)",198,0,17,82,82,False
178,0.12,"(8, 18)","(14, 15)",410,0,17,188,188,False
178,0.14,"(8, 18)","(14, 15)",162,0,17,64,64,False
178,0.16,"(8, 18)","(14, 15)",230,0,17,98,98,False
178,0.18,"(8, 18)","(14, 15)",246,0,17,106,106,False
178,0.2,"(8, 18)","(14, 15)",470,0,17,218,218,False
178,0.3,"(8, 18)","(14, 15)",454,0,17,210,210,False
178,0.4,"(8, 18)","(14, 15)",406,0,17,186,186,False
178,0.5,"(8, 18)","(14, 15)",978,0,17,472,472,False
178,0.6,"(8, 18)","(14, 15)",830,0,17,398,398,False
178,0.7,"(8, 18)","(14, 15)",654,0,17,310,310,False
178,0.8,"(8, 18)","(14, 15)",470,0,17,218,218,False
178,0.9,"(8, 18)","(14, 15)",578,0,17,272,272,False
178,1.0,"(8, 18)","(14, 15)",582,0,17,274,274,False
179,0.02,"(9, 4)","(14, 20)",376,1,18,170,170,False
179,0.04,"(9, 4)","(14, 20)",216,1,18,90,90,False
179,0.06,"(9, 4)","(14, 20)",216,1,18,90,90,False
179,0.08,"(9, 4)","(14, 20)",712,1,18,338,338,False
179,0.1,"(9, 4)","(14, 20)",344,1,18,154,154,False
179,0.12,"(9, 4)","(14, 20)",224,1,18,94,94,False
179,0.14,"(9, 4)","(14, 20)",440,1,18,202,202,False
179,0.16,"(9, 4)","(14, 20)",180,1,18,72,72,False
179,0.18,"(9, 4)","(14, 20)",180,1,18,72,72,False
179,0.2,"(9, 4)","(14, 20)",208,1,18,86,86,False
179,0.3,"(9, 4)","(14, 20)",212,1,18,88,88,False
179,0.4,"(9, 4)","(14, 20)",620,1,18,292,292,False
179,0.5,"(9, 4)","(14, 20)",416,1,18,190,190,False
179,0.6,"(9, 4)","(14, 20)",1924,1,18,944,944,False
179,0.7,"(9, 4)","(14, 20)",664,1,18,314,314,False
179,0.8,"(9, 4)","(14, 20)",544,1,18,254,254,False
179,0.9,"(9, 4)","(14, 20)",536,1,18,250,250,False
179,1.0,"(9, 4)","(14, 20)",536,1,18,250,250,False
180,0.02,"(8, 17)","(14, 11)",46,1,11,12,12,False
180,0.04,"(8, 17)","(14, 11)",174,1,11,76,76,False
180,0.06,"(8, 17)","(14, 11)",206,1,11,92,92,False
180,0.08,"(8, 17)","(14, 11)",130,1,11,54,54,False
180,0.1,"(8, 17)","(14, 11)",130,1,11,54,54,False
180,0.12,"(8, 17)","(14, 11)",190,1,11,84,84,False
180,0.14,"(8, 17)","(14, 11)",74,1,11,26,26,False
180,0.16,"(8, 17)","(14, 11)",74,1,11,26,26,False
180,0.18,"(8, 17)","(14, 11)",50,1,11,14,14,False
180,0.2,"(8, 17)","(14, 11)",314,1,11,146,146,False
180,0.3,"(8, 17)","(14, 11)",102,1,11,40,40,False
180,0.4,"(8, 17)","(14, 11)",134,1,11,56,56,False
180,0.5,"(8, 17)","(14, 11)",134,1,11,56,56,False
180,0.6,"(8, 17)","(14, 11)",426,1,11,202,202,False
180,0.7,"(8, 17)","(14, 11)",826,1,11,402,402,False
180,0.8,"(8, 17)","(14, 11)",386,1,11,182,182,False
180,0.9,"(8, 17)","(14, 11)",418,1,11,198,198,False
180,1.0,"(8, 17)","(14, 11)",5110,1,11,2544,2544,False
181,0.02,"(9, 3)","(14, 27)",246,2,6,117,117,False
181,0.04,"(9, 3)","(14, 27)",274,2,6,131,131,False
181,0.06,"(9, 3)","(14, 27)",246,2,6,117,117,False
181,0.08,"(9, 3)","(14, 27)",130,2,6,59,59,False
181,0.1,"(9, 3)","(14, 27)",158,2,6,73,73,False
181,0.12,"(9, 3)","(14, 27)",158,2,6,73,73,False
181,0.14,"(9, 3)","(14, 27)",246,2,6,117,117,False
181,0.16,"(9, 3)","(14, 27)",142,2,6,65,65,False
181,0.18,"(9, 3)","(14, 27)",142,2,6,65,65,False
181,0.2,"(9, 3)","(14, 27)",130,2,6,59,59,False
181,0.3,"(9, 3)","(14, 27)",722,2,6,355,355,False
181,0.4,"(9, 3)","(14, 27)",190,2,6,89,89,False
181,0.5,"(9, 3)","(14, 27)",386,2,6,187,187,False
181,0.6,"(9, 3)","(14, 27)",130,2,6,59,59,False
181,0.7,"(9, 3)","(14, 27)",186,2,6,87,87,False
181,0.8,"(9, 3)","(14, 27)",126,2,6,57,57,False
181,0.9,"(9, 3)","(14, 27)",126,2,6,57,57,False
181,1.0,"(9, 3)","(14, 27)",126,2,6,57,57,False
182,0.02,"(9, 4)","(15, 2)",360,0,5,175,175,False
182,0.04,"(9, 4)","(15, 2)",44,0,5,17,17,False
182,0.06,"(9, 4)","(15, 2)",232,0,5,111,111,False
182,0.08,"(9, 4)","(15, 2)",132,0,5,61,61,False
182,0.1,"(9, 4)","(15, 2)",124,0,5,57,57,False
182,0.12,"(9, 4)","(15, 2)",244,0,5,117,117,False
182,0.14,"(9, 4)","(15, 2)",364,0,5,177,177,False
182,0.16,"(9, 4)","(15, 2)",116,0,5,53,53,False
182,0.18,"(9, 4)","(15, 2)",116,0,5,53,53,False
182,0.2,"(9, 4)","(15, 2)",116,0,5,53,53,False
182,0.3,"(9, 4)","(15, 2)",116,0,5,53,53,False
182,0.4,"(9, 4)","(15, 2)",364,0,5,177,177,False
182,0.5,"(9, 4)","(15, 2)",44,0,5,17,17,False
182,0.6,"(9, 4)","(15, 2)",164,0,5,77,77,False
182,0.7,"(9, 4)","(15, 2)",164,0,5,77,77,False
182,0.8,"(9, 4)","(15, 2)",44,0,5,17,17,False
182,0.9,"(9, 4)","(15, 2)",44,0,5,17,17,False
182,1.0,"(9, 4)","(15, 2)",1208,0,5,599,599,False
183,0.02,"(8, 24)","(14, 6)",532,2,17,249,249,False
